"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","2,246","32.2%","(X)","8.2%","(X)","27.9%","(X)","24.0%","2.5%","31.7%","(X)","20.8%","2.8%","29.0%","14.9%","(X)","(X)","","4,912","45.7%","13.9%","4.4%","29.3%","4.9%","1.8%","","1,907","39.0%","38.6%","3.6%","7.4%","11.4%","2,043","30.9%","39.1%","4.3%","8.8%","16.9%","","13","69.2%","(X)","(X)","(X)","(X)","(X)","","86","43.0%","","0.0%","0.0%","0.0%","43.0%","37","94.6%","13.5%","","1,264","8.9%","1.2%","52.8%","21.3%","15.9%","","3,448","8.0%","10.8%","28.2%","24.6%","11.5%","14.1%","2.9%","81.3%","17.0%","","3,751","6.1%","","4,912","15.7%","1,161","2.3%","3,305","14.6%","446","57.8%","","4,885","90.3%","9.7%","9.4%","7.3%","2.0%","1.2%","0.8%","0.4%","","4,918","79.8%","79.6%","66.4%","13.2%","0.2%","20.2%","","992","35.7%","64.3%","","1,002","10","0.0%","100.0%","992","33.4%","66.6%","","992","4.8%","61.4%","1.7%","2.7%","29.3%","0.0%","","4,671","73.9%","26.1%","15.4%","10.5%","3.7%","7.5%","5.6%","7.3%","5.7%","0.8%","0.4%","","4,918","8.5%","0.3%","0.0%","0.0%","0.4%","2.0%","2.1%","0.0%","14.0%","0.0%","0.5%","8.9%","1.4%","0.0%","0.2%","0.9%","0.0%","0.0%","0.2%","0.0%","0.0%","0.9%","0.0%","0.0%","0.0%","1.1%","0.0%","","2,246","78.2%","68.7%"
"Census Tract 1154, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,231","244","(X)","111","(X)","157","(X)","36","19","719","(X)","343","36","504","139","2.62","3.20","","3,228","1,231","241","210","834","643","69","","928","469","348","60","9","42","1,578","1,068","288","17","45","160","","47","35","39","42","0","73","0","","93","65","","0","0","32","33","65","65","0","","749","52","39","403","138","117","","2,126","121","269","780","415","212","255","74","1,736","329","","2,365","155","","3,220","596","855","115","2,191","418","174","63","","3,181","2,959","222","222","47","175","157","18","0","","3,233","2,846","2,775","2,401","374","71","387","","387","184","203","","458","71","36","35","387","126","261","","387","76","55","0","0","256","0","","2,984","2,472","512","303","346","200","121","58","45","45","0","0","","3,233","246","0","21","0","16","127","109","0","647","13","0","413","89","0","7","53","0","0","13","6","0","0","0","0","0","0","0","","1,231","1,013","899"
"    Percent","","1,231","19.8%","(X)","9.0%","(X)","12.8%","(X)","2.9%","1.5%","58.4%","(X)","27.9%","2.9%","40.9%","11.3%","(X)","(X)","","3,228","38.1%","7.5%","6.5%","25.8%","19.9%","2.1%","","928","50.5%","37.5%","6.5%","1.0%","4.5%","1,578","67.7%","18.3%","1.1%","2.9%","10.1%","","47","74.5%","(X)","(X)","(X)","(X)","(X)","","93","69.9%","","0.0%","0.0%","34.4%","35.5%","65","100.0%","0.0%","","749","6.9%","5.2%","53.8%","18.4%","15.6%","","2,126","5.7%","12.7%","36.7%","19.5%","10.0%","12.0%","3.5%","81.7%","15.5%","","2,365","6.6%","","3,220","18.5%","855","13.5%","2,191","19.1%","174","36.2%","","3,181","93.0%","7.0%","7.0%","1.5%","5.5%","4.9%","0.6%","0.0%","","3,233","88.0%","85.8%","74.3%","11.6%","2.2%","12.0%","","387","47.5%","52.5%","","458","71","50.7%","49.3%","387","32.6%","67.4%","","387","19.6%","14.2%","0.0%","0.0%","66.1%","0.0%","","2,984","82.8%","17.2%","10.2%","11.6%","6.7%","4.1%","1.9%","1.5%","1.5%","0.0%","0.0%","","3,233","7.6%","0.0%","0.6%","0.0%","0.5%","3.9%","3.4%","0.0%","20.0%","0.4%","0.0%","12.8%","2.8%","0.0%","0.2%","1.6%","0.0%","0.0%","0.4%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,231","82.3%","73.0%"
"Census Tract 1155, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,452","652","(X)","255","(X)","555","(X)","481","86","990","(X)","491","34","797","307","2.58","4.09","","6,333","2,452","638","261","2,425","203","354","","2,266","1,362","684","0","16","204","2,210","1,236","657","67","119","131","","122","102","93","75","0","159","3","","21","21","","21","0","0","0","21","21","0","","2,088","71","225","1,124","277","391","","3,230","35","456","1,399","773","53","360","154","2,739","514","","4,136","449","","6,363","822","2,227","127","3,771","530","365","165","","6,198","4,889","1,309","1,309","1,148","161","159","2","0","","6,363","6,205","6,196","5,374","822","9","158","","158","14","144","","167","9","0","9","158","0","158","","158","19","0","33","0","106","0","","5,754","5,436","318","14","285","13","0","0","0","0","33","1","","6,363","9","0","35","0","29","150","68","0","581","0","0","354","54","0","0","29","0","0","0","56","0","34","0","0","0","0","19","","2,452","1,943","1,870"
"    Percent","","2,452","26.6%","(X)","10.4%","(X)","22.6%","(X)","19.6%","3.5%","40.4%","(X)","20.0%","1.4%","32.5%","12.5%","(X)","(X)","","6,333","38.7%","10.1%","4.1%","38.3%","3.2%","5.6%","","2,266","60.1%","30.2%","0.0%","0.7%","9.0%","2,210","55.9%","29.7%","3.0%","5.4%","5.9%","","122","83.6%","(X)","(X)","(X)","(X)","(X)","","21","100.0%","","100.0%","0.0%","0.0%","0.0%","21","100.0%","0.0%","","2,088","3.4%","10.8%","53.8%","13.3%","18.7%","","3,230","1.1%","14.1%","43.3%","23.9%","1.6%","11.1%","4.8%","84.8%","15.9%","","4,136","10.9%","","6,363","12.9%","2,227","5.7%","3,771","14.1%","365","45.2%","","6,198","78.9%","21.1%","21.1%","18.5%","2.6%","2.6%","0.0%","0.0%","","6,363","97.5%","97.4%","84.5%","12.9%","0.1%","2.5%","","158","8.9%","91.1%","","167","9","0.0%","100.0%","158","0.0%","100.0%","","158","12.0%","0.0%","20.9%","0.0%","67.1%","0.0%","","5,754","94.5%","5.5%","0.2%","5.0%","0.2%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","","6,363","0.1%","0.0%","0.6%","0.0%","0.5%","2.4%","1.1%","0.0%","9.1%","0.0%","0.0%","5.6%","0.8%","0.0%","0.0%","0.5%","0.0%","0.0%","0.0%","0.9%","0.0%","0.5%","0.0%","0.0%","0.0%","0.0%","0.3%","","2,452","79.2%","76.3%"
"Census Tract 1156, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,124","443","(X)","95","(X)","592","(X)","457","80","994","(X)","692","292","571","629","2.16","3.59","","4,590","2,124","426","115","1,227","607","91","","1,635","643","637","99","19","237","2,123","804","542","115","341","321","","83","21","30","73","0","144","35","","187","167","","0","0","0","167","167","85","153","","1,301","20","103","693","224","261","","3,512","80","531","992","1,177","238","361","133","2,901","494","","3,643","477","","4,624","1,179","1,257","97","2,662","701","705","381","","4,829","4,284","545","545","494","51","51","0","0","","4,900","4,657","4,590","3,623","967","67","243","","243","71","172","","310","67","0","67","243","50","193","","243","18","8","99","0","118","0","","4,647","4,126","521","139","331","89","8","0","83","0","99","50","","4,900","114","23","0","0","18","65","96","0","858","0","0","713","34","0","0","54","0","0","0","28","0","328","18","63","0","0","0","","2,124","1,870","1,528"
"    Percent","","2,124","20.9%","(X)","4.5%","(X)","27.9%","(X)","21.5%","3.8%","46.8%","(X)","32.6%","13.7%","26.9%","29.6%","(X)","(X)","","4,590","46.3%","9.3%","2.5%","26.7%","13.2%","2.0%","","1,635","39.3%","39.0%","6.1%","1.2%","14.5%","2,123","37.9%","25.5%","5.4%","16.1%","15.1%","","83","25.3%","(X)","(X)","(X)","(X)","(X)","","187","89.3%","","0.0%","0.0%","0.0%","89.3%","167","50.9%","91.6%","","1,301","1.5%","7.9%","53.3%","17.2%","20.1%","","3,512","2.3%","15.1%","28.2%","33.5%","6.8%","10.3%","3.8%","82.6%","14.1%","","3,643","13.1%","","4,624","25.5%","1,257","7.7%","2,662","26.3%","705","54.0%","","4,829","88.7%","11.3%","11.3%","10.2%","1.1%","1.1%","0.0%","0.0%","","4,900","95.0%","93.7%","73.9%","19.7%","1.4%","5.0%","","243","29.2%","70.8%","","310","67","0.0%","100.0%","243","20.6%","79.4%","","243","7.4%","3.3%","40.7%","0.0%","48.6%","0.0%","","4,647","88.8%","11.2%","3.0%","7.1%","1.9%","0.2%","0.0%","1.8%","0.0%","2.1%","1.1%","","4,900","2.3%","0.5%","0.0%","0.0%","0.4%","1.3%","2.0%","0.0%","17.5%","0.0%","0.0%","14.6%","0.7%","0.0%","0.0%","1.1%","0.0%","0.0%","0.0%","0.6%","0.0%","6.7%","0.4%","1.3%","0.0%","0.0%","0.0%","","2,124","88.0%","71.9%"
"Census Tract 1157, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,889","268","(X)","301","(X)","504","(X)","402","11","816","(X)","404","62","393","198","1.94","2.93","","3,670","1,889","261","140","1,156","137","87","","1,487","854","346","66","46","175","1,766","745","346","101","130","444","","0","0","0","0","0","0","0","","63","35","","35","0","0","0","35","35","0","","697","11","20","363","169","134","","2,842","184","288","884","762","102","324","298","2,370","622","","3,109","109","","3,707","760","686","110","2,813","590","208","60","","3,795","3,433","362","362","248","114","50","64","0","","3,795","2,989","2,972","2,239","733","17","806","","806","429","377","","823","17","8","9","806","234","572","","806","0","302","417","0","87","0","","3,663","2,749","914","534","200","87","8","0","367","289","339","158","","3,795","157","0","0","0","0","12","0","12","562","0","0","203","94","0","3","0","0","0","36","0","0","283","0","0","0","0","0","","1,889","1,611","1,409"
"    Percent","","1,889","14.2%","(X)","15.9%","(X)","26.7%","(X)","21.3%","0.6%","43.2%","(X)","21.4%","3.3%","20.8%","10.5%","(X)","(X)","","3,670","51.5%","7.1%","3.8%","31.5%","3.7%","2.4%","","1,487","57.4%","23.3%","4.4%","3.1%","11.8%","1,766","42.2%","19.6%","5.7%","7.4%","25.1%","","0","-","(X)","(X)","(X)","(X)","(X)","","63","55.6%","","55.6%","0.0%","0.0%","0.0%","35","100.0%","0.0%","","697","1.6%","2.9%","52.1%","24.2%","19.2%","","2,842","6.5%","10.1%","31.1%","26.8%","3.6%","11.4%","10.5%","83.4%","21.9%","","3,109","3.5%","","3,707","20.5%","686","16.0%","2,813","21.0%","208","28.8%","","3,795","90.5%","9.5%","9.5%","6.5%","3.0%","1.3%","1.7%","0.0%","","3,795","78.8%","78.3%","59.0%","19.3%","0.4%","21.2%","","806","53.2%","46.8%","","823","17","47.1%","52.9%","806","29.0%","71.0%","","806","0.0%","37.5%","51.7%","0.0%","10.8%","0.0%","","3,663","75.0%","25.0%","14.6%","5.5%","2.4%","0.2%","0.0%","10.0%","7.9%","9.3%","4.3%","","3,795","4.1%","0.0%","0.0%","0.0%","0.0%","0.3%","0.0%","0.3%","14.8%","0.0%","0.0%","5.3%","2.5%","0.0%","0.1%","0.0%","0.0%","0.0%","0.9%","0.0%","0.0%","7.5%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,889","85.3%","74.6%"
"Census Tract 1161, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,604","440","(X)","209","(X)","347","(X)","325","24","608","(X)","222","70","523","240","2.07","2.72","","3,321","1,604","397","187","866","131","136","","1,209","640","421","0","9","139","1,419","648","482","52","43","194","","43","0","0","47","138","86","0","","49","19","","0","19","0","0","19","10","19","","497","0","7","143","188","159","","2,421","24","356","815","285","120","436","385","2,041","821","","2,532","72","","3,321","510","789","34","2,268","374","264","102","","3,244","2,936","308","257","136","121","68","53","51","","3,321","2,949","2,879","2,044","835","70","372","","372","160","212","","442","70","16","54","372","211","161","","372","66","213","0","0","93","0","","3,135","2,706","429","297","103","81","122","68","195","148","9","0","","3,321","106","13","0","0","23","181","67","6","600","0","0","375","88","0","4","13","0","41","43","42","13","0","0","11","5","19","12","","1,604","1,428","1,324"
"    Percent","","1,604","27.4%","(X)","13.0%","(X)","21.6%","(X)","20.3%","1.5%","37.9%","(X)","13.8%","4.4%","32.6%","15.0%","(X)","(X)","","3,321","48.3%","12.0%","5.6%","26.1%","3.9%","4.1%","","1,209","52.9%","34.8%","0.0%","0.7%","11.5%","1,419","45.7%","34.0%","3.7%","3.0%","13.7%","","43","0.0%","(X)","(X)","(X)","(X)","(X)","","49","38.8%","","0.0%","38.8%","0.0%","0.0%","19","52.6%","100.0%","","497","0.0%","1.4%","28.8%","37.8%","32.0%","","2,421","1.0%","14.7%","33.7%","11.8%","5.0%","18.0%","15.9%","84.3%","33.9%","","2,532","2.8%","","3,321","15.4%","789","4.3%","2,268","16.5%","264","38.6%","","3,244","90.5%","9.5%","7.9%","4.2%","3.7%","2.1%","1.6%","1.6%","","3,321","88.8%","86.7%","61.5%","25.1%","2.1%","11.2%","","372","43.0%","57.0%","","442","70","22.9%","77.1%","372","56.7%","43.3%","","372","17.7%","57.3%","0.0%","0.0%","25.0%","0.0%","","3,135","86.3%","13.7%","9.5%","3.3%","2.6%","3.9%","2.2%","6.2%","4.7%","0.3%","0.0%","","3,321","3.2%","0.4%","0.0%","0.0%","0.7%","5.5%","2.0%","0.2%","18.1%","0.0%","0.0%","11.3%","2.6%","0.0%","0.1%","0.4%","0.0%","1.2%","1.3%","1.3%","0.4%","0.0%","0.0%","0.3%","0.2%","0.6%","0.4%","","1,604","89.0%","82.5%"
"Census Tract 1162, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,886","622","(X)","248","(X)","558","(X)","427","125","458","(X)","328","16","277","304","1.92","2.67","","3,612","1,886","604","243","506","147","226","","1,778","974","601","14","9","180","1,456","630","635","0","54","137","","101","0","0","93","0","151","0","","72","18","","0","7","0","11","18","14","11","","533","61","0","143","56","273","","2,987","60","70","371","339","156","1,205","786","2,857","1,991","","3,143","151","","3,592","279","449","45","2,796","150","347","84","","3,526","2,894","632","632","325","307","108","199","0","","3,627","3,592","3,573","2,361","1,212","19","35","","35","17","18","","54","19","0","19","35","18","17","","35","8","0","0","0","9","18","","3,377","3,360","17","9","17","9","0","0","0","0","0","0","","3,627","41","0","0","0","36","447","289","0","989","22","32","607","337","20","40","147","0","71","0","68","0","0","42","16","0","112","0","","1,886","1,699","1,632"
